,Document Name,Location,Category 1 (Mandatory),Category 2 (Optional),Category 3 (Optional),path
350,acqsc_charter_of_rights_a5_booklet_-_croatian.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Charter of Aged Care Rights\Charter of Rights Booklet,Charter of Aged Care Rights,Booklet,Croatian,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Charter of Aged Care Rights', 'Charter of Rights Booklet']"
351,acqsc_charter_of_rights_a5_booklet_-_dutch.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Charter of Aged Care Rights\Charter of Rights Booklet,Charter of Aged Care Rights,Booklet,Dutch,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Charter of Aged Care Rights', 'Charter of Rights Booklet']"
352,acqsc_charter_of_rights_a5_booklet_-_german.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Charter of Aged Care Rights\Charter of Rights Booklet,Charter of Aged Care Rights,Booklet,German,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Charter of Aged Care Rights', 'Charter of Rights Booklet']"
353,acqsc_charter_of_rights_a5_booklet_-_greek.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Charter of Aged Care Rights\Charter of Rights Booklet,Charter of Aged Care Rights,Booklet,Greek,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Charter of Aged Care Rights', 'Charter of Rights Booklet']"
354,acqsc_charter_of_rights_a5_booklet_-_hindi.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Charter of Aged Care Rights\Charter of Rights Booklet,Charter of Aged Care Rights,Booklet,Hindi,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Charter of Aged Care Rights', 'Charter of Rights Booklet']"
355,acqsc_charter_of_rights_a5_booklet_-_hungarian.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Charter of Aged Care Rights\Charter of Rights Booklet,Charter of Aged Care Rights,Booklet,Hungarian,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Charter of Aged Care Rights', 'Charter of Rights Booklet']"
356,acqsc_charter_of_rights_a5_booklet_-_italian.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Charter of Aged Care Rights\Charter of Rights Booklet,Charter of Aged Care Rights,Booklet,Italian,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Charter of Aged Care Rights', 'Charter of Rights Booklet']"
357,acqsc_charter_of_rights_a5_booklet_-_korean.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Charter of Aged Care Rights\Charter of Rights Booklet,Charter of Aged Care Rights,Booklet,Korean,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Charter of Aged Care Rights', 'Charter of Rights Booklet']"
358,acqsc_charter_of_rights_a5_booklet_-_macedonian.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Charter of Aged Care Rights\Charter of Rights Booklet,Charter of Aged Care Rights,Booklet,Macedonian,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Charter of Aged Care Rights', 'Charter of Rights Booklet']"
359,acqsc_charter_of_rights_a5_booklet_-_maltese.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Charter of Aged Care Rights\Charter of Rights Booklet,Charter of Aged Care Rights,Booklet,Maltese,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Charter of Aged Care Rights', 'Charter of Rights Booklet']"
360,acqsc_charter_of_rights_a5_booklet_-_polish.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Charter of Aged Care Rights\Charter of Rights Booklet,Charter of Aged Care Rights,Booklet,Polish,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Charter of Aged Care Rights', 'Charter of Rights Booklet']"
361,acqsc_charter_of_rights_a5_booklet_-_russian.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Charter of Aged Care Rights\Charter of Rights Booklet,Charter of Aged Care Rights,Booklet,Russian,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Charter of Aged Care Rights', 'Charter of Rights Booklet']"
362,acqsc_charter_of_rights_a5_booklet_-_serbian.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Charter of Aged Care Rights\Charter of Rights Booklet,Charter of Aged Care Rights,Booklet,Serbian,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Charter of Aged Care Rights', 'Charter of Rights Booklet']"
363,acqsc_charter_of_rights_a5_booklet_-_spanish.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Charter of Aged Care Rights\Charter of Rights Booklet,Charter of Aged Care Rights,Booklet,Spanish,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Charter of Aged Care Rights', 'Charter of Rights Booklet']"
364,acqsc_charter_of_rights_a5_booklet_-_vietnamese.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Charter of Aged Care Rights\Charter of Rights Booklet,Charter of Aged Care Rights,Booklet,Vietnamese,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Charter of Aged Care Rights', 'Charter of Rights Booklet']"
365,ACQSC_Charter-of-Rights_A5_Booklet_V11b.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Charter of Aged Care Rights\Charter of Rights Booklet,Charter of Aged Care Rights,Booklet,English,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Charter of Aged Care Rights', 'Charter of Rights Booklet']"
366,acqsc_charter_of_rights_a5_booklet_-_arabic.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Charter of Aged Care Rights\Charter of Rights Booklet,Charter of Aged Care Rights,Booklet,Arabic,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Charter of Aged Care Rights', 'Charter of Rights Booklet']"
367,restraint_scenarios_v1.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Charter of Aged Care Rights\Restrain Scenarios,Charter of Aged Care Rights,Restrain Scenarios,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Charter of Aged Care Rights', 'Restrain Scenarios']"
368,accessible_version_-_approved_by_online_comms_-_charter_poster.docx,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Charter of Aged Care Rights,Charter of Aged Care Rights,Poster,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Charter of Aged Care Rights']"
369,Accessible_word_version of Charter of Aged Care Rights booklet.docx,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Charter of Aged Care Rights\Charter of Rights Booklet,Charter of Aged Care Rights,Booklet,English,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Charter of Aged Care Rights', 'Charter of Rights Booklet']"
370,acqsc_charter_of_rights_poster_a3_v7_lr.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Charter of Aged Care Rights,Charter of Aged Care Rights,Poster,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Charter of Aged Care Rights']"
371,Charter of Aged Care Rights - Template for Signing.docx,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Charter of Aged Care Rights,Charter of Aged Care Rights,,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Charter of Aged Care Rights']"
372,Charter of Aged Care Rights - Template for Signing.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Charter of Aged Care Rights,Charter of Aged Care Rights,,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Charter of Aged Care Rights']"
373,CER Media Release 18 August 2017 FINAL.docx,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Complaints,Policy,Complaints,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Complaints']"
374,Complaints policy.docx,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Complaints,Policy,Complaints,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Complaints']"
375,acqsc_complaints_about_us_form.docx,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Complaints,Policy,Complaints,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Complaints']"
376,ACQSC-Complaints-policy.docx,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Complaints,Policy,Complaints,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Complaints']"
377,acqsc_consumer_engagement_in_aged_care_-_literature_review.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Consumer Experience,Consumer Experience,,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Consumer Experience']"
378,acqsc_consumer_engagement_in_aged_care_-_survey_report.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Consumer Experience,Consumer Experience,Report,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Consumer Experience']"
379,Consumer Experience Report 2018-2019.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Consumer Experience,Consumer Experience,Report,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Consumer Experience']"
380,Consumers� Experience of the Quality of Care and Services - Aged Care Services.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Consumer Experience,Consumer Experience,,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Consumer Experience']"
381,Consumers� Experience of the Quality of Care and Services - Aged Care Services_accessible.docx,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Consumer Experience,Consumer Experience,,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Consumer Experience']"
382,Consumers� Experience of the Quality of Care and Services - Aged Care Services_accessible_2.docx,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Consumer Experience,Consumer Experience,,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Consumer Experience']"
383,german_-_dept_health_-_charter_of_aged_care_rights.docx,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Dept Health,Dept Health,German,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Dept Health']"
384,german_-_dept_health_-_charter_of_aged_care_rights.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Dept Health,Dept Health,German,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Dept Health']"
385,greek_-_dept_health_-_charter_of_aged_care_rights.docx,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Dept Health,Dept Health,Greek,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Dept Health']"
386,greek_-_dept_health_-_charter_of_aged_care_rights.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Dept Health,Dept Health,Greek,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Dept Health']"
387,hindi_-_dept_health_-_charter_of_aged_care_rights.docx,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Dept Health,Dept Health,Hindi,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Dept Health']"
388,hindi_-_dept_health_-_charter_of_aged_care_rights.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Dept Health,Dept Health,Hindi,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Dept Health']"
389,hungarian_-_dept_health_-_charter_of_aged_care_rights.docx,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Dept Health,Dept Health,Hungarian,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Dept Health']"
390,hungarian_-_dept_health_-_charter_of_aged_care_rights.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Dept Health,Dept Health,Hungarian,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Dept Health']"
391,italian_-_dept_health_-_charter_of_aged_care_rights.docx,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Dept Health,Dept Health,Italian,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Dept Health']"
392,italian_-_dept_health_-_charter_of_aged_care_rights.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Dept Health,Dept Health,Italian,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Dept Health']"
393,korean_-_dept_health_-_charter_of_aged_care_rights.docx,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Dept Health,Dept Health,Korean,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Dept Health']"
394,korean_-_dept_health_-_charter_of_aged_care_rights.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Dept Health,Dept Health,Korean,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Dept Health']"
395,macedonian_-_dept_health_-_charter_of_aged_care_rights_0.docx,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Dept Health,Dept Health,Macedonian,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Dept Health']"
396,macedonian_-_dept_health_-_charter_of_aged_care_rights_0.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Dept Health,Dept Health,Macedonian,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Dept Health']"
397,maltese_-_dept_health_-_charter_of_aged_care_rights.docx,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Dept Health,Dept Health,Maltese,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Dept Health']"
398,maltese_-_dept_health_-_charter_of_aged_care_rights.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Dept Health,Dept Health,Maltese,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Dept Health']"
399,polish_-_dept_health_-_charter_of_aged_care_rights_0.docx,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Dept Health,Dept Health,Polish,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Dept Health']"
